Species	Grid_ID	Num_Seq	Num_Muts	GD_Pi	BP
Avahi_laniger	1228	2	3	0.00263157894736842	2280
Avahi_laniger	1317	5	10	0.00368421052631579	5700
Avahi_occidentalis	1227	4	19	0.0106725146198830	4560
Balionycteris_maculata	1871	3	82	0.139100932994063	1232
Bandicota_indica	2140	2	1	0.000973709834469328	2132
Bandicota_indica	2231	3	35	0.0227198961376177	3187
Bandicota_indica	2321	2	5	0.00467726847521048	2174
Bandicota_savilei	2231	2	5	0.00448028673835125	2244
Barbastella_barbastellus	2561	2	0	0	1022
Barbastella_leucomelas	2416	3	7	0.00409356725146199	3420
Berylmys_berdmorei	2231	2	15	0.0176056338028169	1976
Berylmys_berdmorei	2321	2	10	0.00905797101449275	2208
Berylmys_bowersi	2231	3	2	0.00140498770635757	3172
Berylmys_bowersi	2232	5	140	0.0499010060456454	4550
Berylmys_bowersi	2321	2	13	0.0117647058823529	2213
Blarinella_griselda	2776	2	10	0.00877192982456140	2280
Brachyphylla_cavernarum	2189	5	1	0.000367309458218549	5445
Brachyphylla_cavernarum	2190	8	7	0.000919294138184208	8463
Brachyphylla_nana	2275	3	0	0	3318
Brachyphylla_nana	2277	3	10	0.00612520030969229	3266
Cacajao_calvus	1288	3	5	0.00293169158604515	3411
Cacajao_calvus	1468	3	6	0.00261982663048508	3274
Cacajao_calvus	1471	3	4	0.00234535326883612	3411
Cacajao_calvus	1560	2	0	0	2274
Cacajao_melanocephalus	1560	2	4	0.00351802990325418	2274
Cacajao_melanocephalus	1738	2	0	0	2274
Callosciurus_erythraeus	2416	2	21	0.0184210526315789	2280
Calomys_callosus	931	5	3	0.00200630823561229	3998
Calomyscus_baluchi	2492	5	29	0.0128082031413936	3471
Calomyscus_baluchi	2673	3	3	0.00498753117206983	1942
Calomyscus_hotsoni	2492	5	28	0.00983813882437992	5695
Calomys_musculinus	750	20	40	0.00894289842975169	10067
Calomys_musculinus	751	6	1	0.000714285714285714	2664
Calomys_musculinus	839	6	7	0.00500000000000000	3132
Calomys_musculinus	840	2	32	0.242424242424242	264
Caluromys_philander	1115	2	12	0.0200000000000000	1400
Canis_latrans	2716	45	5	0.00678469562744008	7361
Canis_latrans	2719	3	15	0.000877192982456140	2390
Canis_latrans	2811	2	0	0	2280
Capreolus_pygargus	2687	8	138	0.0508030639980232	8970
Capreolus_pygargus	2777	3	2	0.00116959064327485	3420
Capreolus_pygargus	2778	2	7	0.00614035087719298	2280
Carollia_castanea	1645	2	6	0.0149625935162095	802
Carollia_perspicillata	1645	2	63	0.157107231920200	802
Carollia_perspicillata	1646	2	1	0.00249376558603491	802
Carollia_perspicillata	1736	3	6	0.00997506234413965	1203
Castor_canadensis	3202	4	0	0	4554
Cavia_aperea	751	5	21	0.00873671520573586	5666
Cavia_aperea	840	3	43	0.0254385964912281	3420
Cavia_aperea	1021	2	7	0.00614035087719298	2280
Cavia_aperea	1200	6	52	0.0259633101017384	6357
Cavia_aperea	1827	4	2	0.00116959064327485	4560
Cavia_magna	752	3	1	0.000584795321637427	3420
Cavia_tschudii	1198	2	21	0.0340909090909091	1756
Cavia_tschudii	1287	2	8	0.00701754385964912	2280
Cephalophus_callipygus	1669	4	1	0.00105485232067511	2005
Cephalophus_dorsalis	1669	2	8	0.0155642023346304	1028
Cephalophus_dorsalis	2626	3	10	0.0129701686121920	1542
Cephalophus_leucogaster	1669	2	17	0.0334645669291339	1022
Cephalophus_natalensis	862	3	0	0	2168
Cephalophus_nigrifrons	1669	2	0	0	1028
Cephalophus_rufilatus	1941	3	5	0	2168
Cephalophus_silvicultor	1669	2	7	0.0138067061143984	1021
Cephalophus_silvicultor	2626	2	0	0	1028
Ceratotherium_simum	2232	4	7	0.00840643274853801	1824
Chaerephon_pumilus	862	2	1	0.00118343195266272	1690
Chaerephon_pumilus	863	3	7	0.00552268244575937	2535
Chaerephon_pumilus	953	2	0	0	1690
Cheirogaleus_crossleyi	1047	8	77	0.0287593984962406	9120
Cheirogaleus_crossleyi	1137	8	81	0.0206766917293233	9120
Cheirogaleus_crossleyi	1318	11	29	0.00922794923543241	12033
Cheirogaleus_major	957	13	7	0.00227170490328386	14820
Cheirogaleus_major	1047	15	6	0.00165413533834587	17100
Cheirogaleus_major	1137	3	7	0.00263157894736842	2526
Cheirogaleus_major	1138	10	30	0.0124677808264738	9994
Cheirogaleus_major	1228	7	11	0.0108401084010840	2586
Cheirogaleus_medius	1046	3	0	0	738
Cheirogaleus_medius	1047	13	89	0.0127080521817363	14820
Cheirogaleus_medius	1136	3	6	0.00350877192982456	3420
Cheirogaleus_medius	1137	3	16	0.00935672514619883	3420
Cheirogaleus_medius	1227	2	27	0.158823529411765	553
Cheirogaleus_medius	1318	6	89	0.0416374269005848	6840
Cheirogaleus_sibreei	1137	10	1	0.000467836257309942	11400
Chimarrogale_himalayica	2416	15	8	0.00176570458404075	16260
Chimarrogale_himalayica	2501	4	74	0.0330409356725146	4560
Chimarrogale_himalayica	2505	2	0	0	2280
Chimarrogale_himalayica	2683	2	4	0.00350877192982456	2280
Chimarrogale_himalayica	2772	4	53	0.0238304093567252	4560
Chimarrogale_himalayica	2776	2	2	0.00175438596491228	2280
