Apodemus_speciosus	32	134	2	3	0.00746268656716418	804
Apodemus_speciosus	36	134	7	9	0.00781805259417200	2814
Apodemus_speciosus	36	138	38	73	0.0104958742713707	35202
Apodemus_speciosus	36	142	4	3	0.00373134328358209	1608
Apodemus_speciosus	40	138	3	9	0.00175438596491228	2682
Apodemus_speciosus	40	142	49	53	0.0114001927385308	19082
Apodemus_speciosus	44	138	3	1	0.00165837479270315	1206
Apodemus_speciosus	44	142	6	3	0.00248756218905473	3150
Apodemus_speciosus	44	146	2	3	0.00294406280667321	2040
Apodemus_sylvaticus	36	-2	3	3	0.00216294404484097	2847
Apodemus_sylvaticus	36	14	15	56	0.0131674405113534	14370
Apodemus_sylvaticus	40	14	5	41	0.0175924621099302	4855
Apodemus_sylvaticus	40	18	10	15	0.00441669557174240	9610
Apodemus_sylvaticus	44	-2	5	17	0.00943794029533155	4410
Apodemus_sylvaticus	44	2	6	25	0.0109422487419278	4760
Apodemus_sylvaticus	44	6	4	29	0.0160187868160759	3811
Apodemus_sylvaticus	44	14	7	42	0.0170092950563556	5637
Apodemus_sylvaticus	44	18	4	17	0.00760233918128655	4560
Apodemus_sylvaticus	48	2	2	15	0.0163934426229508	1880
Apodemus_sylvaticus	48	14	4	7	0.00330008877723971	3850
Apodemus_sylvaticus	52	6	5	12	0.00601664889717986	4862
Apodemus_sylvaticus	52	30	88	75	0.00778849295615534	40681
Apodemus_sylvaticus	60	18	2	1	0.00108932461873638	1883
Apodemus_uralensis	40	42	6	3	0.00436363636363636	1650
Apodemus_uralensis	40	86	2	8	0.0236686390532544	730
Apodemus_uralensis	44	38	4	25	0.0121345029239766	4560
Apodemus_uralensis	44	46	4	20	0.00891812865497076	4560
Apodemus_uralensis	48	82	5	14	0.00663148068361338	4728
Apodemus_uralensis	48	86	13	26	0.00530801506475581	13725
Apodemus_uralensis	52	42	3	5	0.00712589073634204	1982
Apodemus_uralensis	52	50	4	3	0.00475059382422803	2403
Apodemus_uralensis	52	82	4	7	0.0110847189231987	2403
Apodemus_uralensis	56	38	3	0	0	1982
Apodemus_uralensis	56	46	3	10	0.0237529691211401	1982
Apodemus_uralensis	56	66	3	5	0.00438596491228070	2701
Apodemus_uralensis	56	74	2	6	0.00526315789473684	2280
Apodemus_witherbyi	44	34	2	3	0.00765306122448980	784
Apodemus_witherbyi	48	30	2	4	0.0102040816326531	784
Apomys_abrae	16	122	11	56	0.0227503201575977	11488
Apomys_datae	16	122	14	94	0.0308388377208704	14917
Apomys_insignis	8	126	4	5	0.00292397660818713	4560
Ardops_nichollsi	16	-62	2	4	0.00826446280991736	968
Artibeus_aztecus	16	-86	2	3	0.00263157894736842	2280
Artibeus_aztecus	20	-102	2	4	0.00350877192982456	2280
Artibeus_fraterculus	-4	-78	3	6	0.00526315789473684	2681
Artibeus_glaucus	0	-78	3	23	0.0192982456140351	2681
Artibeus_gnomus	0	-78	2	56	0.0491228070175439	2280
Artibeus_hirsutus	20	-102	2	1	0.000877192982456140	2280
Artibeus_incomitatus	8	-82	4	0	0	4560
Artibeus_inopinatus	12	-86	3	1	0.000584795321637427	3420
Artibeus_jamaicensis	-4	-78	3	15	0.00877192982456140	3420
Artibeus_jamaicensis	0	-78	13	38	0.00764221158958002	14081
Artibeus_jamaicensis	12	-90	2	4	0.00350877192982456	2280
Artibeus_jamaicensis	12	-70	18	0	0	20520
Artibeus_jamaicensis	12	-62	14	2	0.000769539632177812	10246
Artibeus_jamaicensis	16	-86	4	32	0.0149122807017544	4560
Artibeus_jamaicensis	16	-62	28	1	0.000124956265307143	31264
Artibeus_jamaicensis	20	-90	11	51	0.0149791951120332	12495
Artibeus_jamaicensis	28	-98	2	1	0.000877192982456140	2280
Artibeus_lituratus	0	-82	4	8	0.0108063175394846	1604
Artibeus_lituratus	0	-78	2	8	0.00701754385964912	2280
Artibeus_lituratus	12	-62	7	36	0.0147196341722320	5109
Artibeus_phaeotis	12	-86	3	3	0.00175438596491228	3420
Artibeus_phaeotis	16	-98	4	8	0.00394736842105263	4560
Artibeus_phaeotis	16	-86	4	9	0.00409356725146199	4560
Artibeus_toltecus	16	-94	2	26	0.0228070175438597	2280
Artibeus_toltecus	16	-86	2	29	0.0254385964912281	2280
Arvicanthis_niloticus	8	14	2	2	0.00179856115107914	2225
Arvicanthis_niloticus	12	14	13	5	0.00131872669356467	14437
Aselliscus_stoliczkanus	32	110	2	0	0	2280
Aselliscus_stoliczkanus	36	122	4	83	0.0435672514619883	4560
Aselliscus_tricuspidatus	-16	166	2	4	0.00350877192982456	2280
Avahi_laniger	-24	46	2	50	0.0438596491228070	2280
Avahi_laniger	-20	46	6	54	0.0181871345029240	6840
Avahi_laniger	-16	46	5	10	0.00368421052631579	5700
Avahi_laniger	-16	50	2	3	0.00263157894736842	2280
Avahi_occidentalis	-16	46	4	19	0.0106725146198830	4560
Balionycteris_maculata	4	102	3	82	0.139100932994063	1232
Bandicota_indica	12	98	2	1	0.000973709834469328	2132
Bandicota_indica	16	102	3	10	0.00649139889646219	3081
Bandicota_indica	20	102	3	5	0.00310516246638123	3307
Bandicota_savilei	16	102	2	6	0.00538116591928251	2239
Barbastella_barbastellus	28	-18	2	0	0	1022
Barbastella_leucomelas	24	122	3	7	0.00409356725146199	3420
Berylmys_berdmorei	20	102	3	11	0.00664251207729469	3332
Berylmys_bowersi	16	102	3	2	0.00140498770635757	3172
Berylmys_bowersi	16	106	5	140	0.0499010060456454	4550
Berylmys_bowersi	20	102	2	13	0.0117647058823529	2213
Blarinella_griselda	36	122	2	10	0.00877192982456140	2280
Brachyphylla_cavernarum	16	-62	3	6	0.00175592625109745	2763
Brachyphylla_cavernarum	20	-66	5	1	0.000367309458218549	5445
Brachyphylla_cavernarum	20	-62	5	1	0.000526315789473684	5700
Brachyphylla_nana	20	-82	3	0	0	3318
Brachyphylla_nana	20	-74	3	10	0.00612520030969229	3266
Cacajao_calvus	-16	-70	3	5	0.00293169158604515	3411
Cacajao_calvus	-8	-70	3	6	0.00261982663048508	3274
Cacajao_calvus	-8	-58	3	4	0.00234535326883612	3411
Cacajao_calvus	-4	-62	2	0	0	2274
Cacajao_melanocephalus	-4	-62	2	4	0.00351802990325418	2274
Cacajao_melanocephalus	0	-70	2	0	0	2274
Callosciurus_erythraeus	24	122	2	21	0.0184210526315789	2280
Calomys_callosus	-28	-58	5	3	0.00200630823561229	3998
Calomyscus_baluchi	24	66	5	29	0.0128082031413936	3471
Calomyscus_baluchi	32	70	3	3	0.00498753117206983	1942
Calomyscus_hotsoni	28	66	5	28	0.00983813882437992	5695
Calomys_musculinus	-36	-62	6	5	0.00311111111111111	3600
Calomys_musculinus	-36	-58	6	1	0.000714285714285714	2664
Calomys_musculinus	-32	-66	6	7	0.00500000000000000	3132
Calomys_musculinus	-32	-62	16	39	0.0355802897507732	6731
Caluromys_philander	-20	-42	2	12	0.0200000000000000	1400
Canis_latrans	36	-118	45	5	0.00678469562744008	7361
Canis_latrans	40	-106	3	15	0.000877192982456140	2390
Canis_latrans	40	-98	2	0	0	2280
Capreolus_pygargus	32	126	8	138	0.0508030639980232	8970
Capreolus_pygargus	36	126	3	2	0.00116959064327485	3420
Capreolus_pygargus	36	130	2	7	0.00614035087719298	2280
Capricornis_sumatraensis	16	110	2	0	0	1279
Carollia_brevicauda	0	-78	2	7	0.0174563591022444	802
Carollia_castanea	0	-82	2	6	0.0149625935162095	802
Carollia_perspicillata	0	-82	2	63	0.157107231920200	802
Carollia_perspicillata	0	-78	5	7	0.00947630922693267	2005
Castor_canadensis	60	26	4	0	0	4554
Cavia_aperea	-36	-58	4	20	0.00938580628787158	4526
Cavia_aperea	-32	-62	3	43	0.0254385964912281	3420
Cavia_aperea	-24	-58	2	7	0.00614035087719298	2280
Cavia_aperea	-16	-62	6	52	0.0259633101017384	6357
Cavia_aperea	4	-74	4	2	0.00116959064327485	4560
Cavia_magna	-36	-54	3	1	0.000584795321637427	3420
Cavia_tschudii	-16	-74	2	8	0.00701754385964912	2280
Cephalophus_callipygus	0	14	4	1	0.00105485232067511	2005
Cephalophus_dorsalis	0	14	2	8	0.0155642023346304	1028
Cephalophus_dorsalis	32	-118	3	10	0.0129701686121920	1542
Cephalophus_leucogaster	0	14	2	17	0.0334645669291339	1022
Cephalophus_natalensis	-28	22	3	0	0	2168
Cephalophus_nigrifrons	0	14	2	0	0	1028
Cephalophus_rufilatus	8	22	3	5	0	2168
Cephalophus_silvicultor	0	14	2	7	0.0138067061143984	1021
Cephalophus_silvicultor	32	-118	2	0	0	1028
Ceratotherium_simum	16	106	4	7	0.00840643274853801	1824
Chaerephon_pumilus	-28	22	2	1	0.00118343195266272	1690
Chaerephon_pumilus	-28	30	5	7	0.00497041420118343	4225
Cheirogaleus_crossleyi	-24	46	9	133	0.0400584795321637	10260
Cheirogaleus_crossleyi	-20	46	8	81	0.0206766917293233	9120
Cheirogaleus_crossleyi	-16	50	10	15	0.00394736842105263	10506
Cheirogaleus_crossleyi	-12	50	2	20	0.0315955766192733	1773
Cheirogaleus_major	-24	46	28	11	0.00208623410377796	31920
Cheirogaleus_major	-20	46	3	7	0.00263157894736842	2526
Cheirogaleus_major	-20	50	11	32	0.0131087460621010	11134
Cheirogaleus_major	-16	50	6	4	0.0108401084010840	1446
Cheirogaleus_medius	-24	42	3	0	0	738
Cheirogaleus_medius	-24	46	13	89	0.0127080521817363	14820
Cheirogaleus_medius	-20	42	3	6	0.00350877192982456	3420
Cheirogaleus_medius	-20	46	3	16	0.00935672514619883	3420
Cheirogaleus_medius	-16	46	2	27	0.158823529411765	553
Cheirogaleus_medius	-16	50	4	1	0.000584795321637427	4560
Cheirogaleus_medius	-12	50	2	0	0	2280
Cheirogaleus_sibreei	-20	46	10	1	0.000467836257309942	11400
Chimarrogale_himalayica	24	102	3	70	0.0409356725146199	3420
Chimarrogale_himalayica	24	122	15	8	0.00176570458404075	16260
Chimarrogale_himalayica	28	118	2	0	0	2280
Chimarrogale_himalayica	32	110	3	5	0.00292397660818713	3420
Chimarrogale_himalayica	36	106	4	53	0.0238304093567252	4560
Chimarrogale_himalayica	36	122	2	2	0.00175438596491228	2280
Chinchilla_lanigera	-36	-70	2	2	0.00398406374501992	1004
Chinchilla_lanigera	-32	-70	2	14	0.0262172284644195	1113
Chionomys_gud	44	42	3	0	0	3420
Chionomys_gud	44	46	11	50	0.00914010720734702	12534
Chionomys_nivalis	44	42	2	4	0.00487210718635810	1961
Chionomys_roberti	40	42	6	4	0.00158437269813924	6827
Chionomys_roberti	44	42	3	2	0.00117994100294985	3403
Chiromyscus_chiropus	20	102	2	1	0.000975609756097561	2050
Chironax_melanocephalus	4	102	2	2	0.00506329113924051	790
Chiropotes_chiropotes	-28	-50	4	16	0.00870057891494645	4383
Chlorocebus_aethiops	-12	30	6	18	0.00634361233480176	6810
Chlorocebus_pygerythrus	-28	22	4	18	0.0105263157894737	4560
Chlorocebus_sabaeus	12	-2	25	27	0.00766666666666666	28500
Chlorocebus_sabaeus	16	-62	12	1	0.00198615367154693	3204
Chlorocebus_tantalus	12	-2	10	1	0.000409356725146199	11400
Chodsigoa_caovansunga	24	106	2	2	0.00175438596491228	2280
Chodsigoa_hypsibia	36	110	3	7	0.00409356725146199	3420
Chodsigoa_parca	24	106	2	1	0.000877192982456140	2280
Chodsigoa_parca	36	122	4	89	0.0393274853801170	4560
Cistugo_lesueuri	-28	22	2	2	0.00176991150442478	2270
Colomys_goslingi	0	26	3	35	0.0215882707565085	2682
Conepatus_chinga	-40	-70	2	4	0.00484261501210654	1652
Conepatus_chinga	-40	-62	2	2	0.00242130750605327	1652
Corynorhinus_mexicanus	24	-106	3	14	0.00918775918775919	3110
Corynorhinus_rafinesquii	32	-94	19	32	0.00973880695285396	19496
Corynorhinus_rafinesquii	32	-90	2	2	0.00203252032520325	1969
Corynorhinus_rafinesquii	32	-82	2	3	0.00304878048780488	1968
Corynorhinus_rafinesquii	36	-82	2	5	0.00509683995922528	2031
Corynorhinus_rafinesquii	36	-78	9	13	0.00461143638947808	9335
Corynorhinus_townsendii	24	-106	3	3	0.00195321627387754	3110
Corynorhinus_townsendii	28	-106	9	23	0.00678573594158788	8556
Corynorhinus_townsendii	32	-114	4	2	0.000975639356665873	4166
Corynorhinus_townsendii	36	-118	5	3	0.00177698626846083	5173
Corynorhinus_townsendii	36	-114	4	10	0.00526947265174229	4016
Corynorhinus_townsendii	36	-106	8	45	0.0180443129376053	8416
Corynorhinus_townsendii	36	-102	4	4	0.00262916467725088	4159
Corynorhinus_townsendii	36	-82	6	153	0.0514165661675520	6011
Corynorhinus_townsendii	40	-118	4	17	0.0101843670498175	4141
Corynorhinus_townsendii	40	-110	14	5	0.000759482181910598	14477
Corynorhinus_townsendii	40	-106	17	48	0.0126465440687866	17538
Corynorhinus_townsendii	40	-82	2	0	0	2066
Corynorhinus_townsendii	40	-78	7	2	0.000530909382090304	7546
Corynorhinus_townsendii	44	-110	4	2	0.00118744308813238	4030
Cricetomys_emini	-4	22	4	13	0.0135387014323707	2511
Crocidura_attenuata	20	106	3	3	0.00317124735729387	2495
Crocidura_attenuata	24	106	2	2	0.00175438596491228	2280
Crocidura_attenuata	24	122	2	2	0.00497512437810945	804
Crocidura_caspica	40	50	3	8	0.00472535505430242	3400
Crocidura_dsinezumi	32	134	2	3	0.00263157894736842	2280
Crocidura_dsinezumi	36	134	3	9	0.00526315789473684	3420
Crocidura_dsinezumi	36	138	5	47	0.0254385964912281	4962
Crocidura_dsinezumi	40	142	12	22	0.00317306853049194	11466
Crocidura_dsinezumi	44	142	4	0	0	4560
Crocidura_eburnea	8	-6	9	72	0.0266123337512421	7051
Crocidura_goliath	0	14	3	4	0.00671704450041982	1201
Crocidura_lasiura	36	126	4	5	0.00219298245614035	3084
Crocidura_leucodon	52	14	4	1	0.00132013201320132	2020
Crocidura_obscurior	8	-6	15	82	0.0333958871981101	15339
Crocidura_olivieri	8	-6	2	2	0.00497512437810945	969
Crocidura_olivieri	8	22	2	0	0	2270
Crocidura_rapax	24	122	6	17	0.00662103018740882	5364
